Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2668.728402141367
DRG39,OUT035,904.1796259911227
FDU32,OUT049,2069.8395657624496
FDY27,OUT049,2952.885497442227
NCP54,OUT013,2041.876008416082
NCZ41,OUT049,2053.2553038436313
DRL49,OUT013,2236.9627511643143
FDI05,OUT018,1190.1120260279204
FDY56,OUT045,3830.432215938969
DRC13,OUT013,2033.8277122675888
NCV29,OUT017,3014.281815029545
FDR24,OUT049,1410.4001042483587
FDZ34,OUT018,2851.9445111863547
FDP37,OUT035,2103.8149005773066
FDX08,OUT027,4859.073283591565
FDS57,OUT045,2152.2950996305126
NCG18,OUT049,1688.0795295741266
FDK25,OUT018,2525.240576257712
FDH53,OUT049,1297.8057764640382
DRI59,OUT018,3252.6824904828686
FDA52,OUT046,2848.14737889951
FDT20,OUT010,64.81409138195146
FDE36,OUT019,631.3674873791499
FDI24,OUT017,2902.900887754666
FDB28,OUT018,3012.300594014822
FDV11,OUT017,2893.83552442582
FDP01,OUT046,2612.981519298765
FDD34,OUT027,4131.480804317606
FDJ50,OUT027,1442.7705814648807
FDZ44,OUT013,1856.2061492289602
DRO59,OUT035,1132.731961037715
DRB48,OUT045,676.6909315699331
FDR21,OUT018,2536.575894157783
NCE42,OUT010,1460.1424369569195
FDO23,OUT046,1448.7971051988598
NCE30,OUT018,3153.437201891623
FDQ22,OUT035,733.2272882992523
FDY01,OUT045,1785.9002081396202
FDS08,OUT017,2915.3397716713234
FDG28,OUT018,3250.2372658062613
FDQ51,OUT018,598.0270566561752
FDB05,OUT017,4186.5906467810955
FDO56,OUT049,1904.570945580142
FDE02,OUT018,1263.9393700352643
FDN45,OUT017,3787.125121285223
FDS09,OUT013,776.8433940473487
NCA54,OUT018,2674.9118707504117
FDP09,OUT010,546.2473609885722
FDC53,OUT045,1544.0730873221612
NCM55,OUT017,3242.0244704034194
FDL09,OUT018,2454.859700878151
FDA11,OUT019,244.03258646303865
FDA50,OUT045,1491.0238148726726
FDC23,OUT017,3077.7865370703694
FDE22,OUT049,2706.918848571647
FDD23,OUT046,3142.6734372113115
NCA29,OUT049,2954.387187092402
FDK38,OUT046,2430.3277735700663
DRC13,OUT046,2054.840302566425
NCP43,OUT049,3029.6531870981685
FDX28,OUT049,1611.461082515528
FDF08,OUT049,1410.4001042483587
FDZ33,OUT046,2470.8882731127255
FDD10,OUT049,2908.4353602458154
FDO58,OUT017,2681.6786594541495
FDI50,OUT017,4043.8738211122272
FDO58,OUT045,2555.7268968831777
FDX08,OUT013,2964.0274981413327
NCK17,OUT010,34.71815251245048
FDF39,OUT035,4412.574899588754
FDU45,OUT010,405.05747637326294
NCJ18,OUT018,1692.7807459107778
DRC27,OUT019,579.4787770858794
DRC25,OUT035,1373.5930718091706
FDU59,OUT035,2551.0889977538764
FDU28,OUT035,3218.117567709718
NCP30,OUT046,659.8693873164563
FDB39,OUT018,719.1570066884491
FDE41,OUT013,1343.18101897278
DRH11,OUT010,71.39580533470938
FDA58,OUT045,3769.600818977728
FDU50,OUT046,1823.0342023274056
FDM34,OUT013,2069.2722072851775
FDM44,OUT027,2707.921904249679
FDR39,OUT045,3031.0584185212233
FDM25,OUT045,2825.4118290004812
FDQ49,OUT049,2476.0152362709896
DRH25,OUT018,658.9809540923171
FDM09,OUT027,4714.706121308909
FDL44,OUT019,332.31744614743565
NCR42,OUT018,439.69052943640713
DRL59,OUT046,835.7553671324072
FDX43,OUT013,2587.874401311392
DRK47,OUT010,546.1772911867348
FDU48,OUT018,1797.1541395392992
FDY12,OUT045,745.6233674009161
NCN43,OUT018,1755.0960395438904
NCM55,OUT018,2860.6734627211563
FDQ21,OUT027,3097.857473805036
FDX13,OUT035,4309.57985461311
NCK30,OUT027,6045.235936411289
FDG20,OUT049,2933.7323863355487
DRG27,OUT017,682.5497235663382
FDY14,OUT018,4082.351477874402
FDP59,OUT035,1558.8870638106807
FDU60,OUT017,2771.4028805661787
NCC18,OUT019,416.55368929014406
DRJ39,OUT017,3629.342241039237
FDS07,OUT049,1901.2299092563287
FDM08,OUT027,5787.553048210807
FDP51,OUT045,1972.2194164901732
FDU16,OUT035,1408.82050392087
FDH12,OUT013,1628.0000831057498
DRE48,OUT010,527.5231886654157
NCL42,OUT027,6040.259480075354
FDR21,OUT045,2830.4128843488706
NCW29,OUT035,2241.4585186920485
FDO11,OUT013,4232.814120612258
NCM31,OUT049,2133.673470216791
FDV35,OUT019,315.5061900921786
FDF58,OUT017,1085.8315198874777
NCE43,OUT049,2821.39505174419
FDA02,OUT035,2570.351434888705
DRL37,OUT010,86.57710331005973
FDR24,OUT018,1189.931993939388
FDW59,OUT049,1385.024331549929
FDS22,OUT049,751.5803786648174
FDW24,OUT017,857.9348186339885
FDU24,OUT035,1571.2754546397548
FDA21,OUT027,5242.734208918965
FDH58,OUT027,3061.405174636472
FDW36,OUT018,1408.6047791828146
FDI45,OUT027,4736.988460558575
FDU01,OUT018,2838.4736664756215
FDF35,OUT027,2783.170444723115
FDU43,OUT019,565.8188681470859
FDE24,OUT019,249.16621047614566
FDK50,OUT049,2730.668176187362
FDG31,OUT045,1012.5567558794286
FDC60,OUT045,1374.4025975463614
FDL36,OUT013,1360.2687777344513
FDP21,OUT013,3158.5786379246592
FDW16,OUT045,1360.535945641839
FDX02,OUT017,3879.193578864641
FDQ58,OUT027,3791.9998655441445
FDT51,OUT046,1768.175701900518
FDD59,OUT049,1341.821169505262
NCM42,OUT018,1407.116420947382
FDA57,OUT018,455.4277787121981
FDZ48,OUT035,1875.547305341033
FDE46,OUT045,2409.747039748629
NCZ30,OUT019,299.33771440122877
FDB56,OUT017,3243.4079549040607
FDA25,OUT027,2711.121992962144
FDD20,OUT013,2032.5038274107633
FDL25,OUT013,1451.7280070878176
NCO18,OUT049,2950.3356017296383
FDJ45,OUT017,693.0612080880243
FDR12,OUT035,2828.2419448490737
NCF19,OUT010,73.45060366700395
FDK25,OUT046,2733.247249432456
NCR17,OUT046,1876.174717301482
FDC52,OUT046,2465.6667922731876
NCA54,OUT017,3056.262878432675
FDR45,OUT010,658.5959530900788
NCM19,OUT049,1906.4494211534823
FDF39,OUT027,5592.601557173593
FDX23,OUT049,1560.6556829151632
FDD58,OUT027,2666.983235908674
FDX28,OUT013,1613.6136240389094
NCD31,OUT013,2645.6730201882165
FDU57,OUT018,2247.4667470882914
FDI27,OUT046,789.8226627052981
NCM42,OUT046,1635.3487222741567
FDD32,OUT027,2294.4251449346207
FDI34,OUT013,3894.2823123826
NCM29,OUT049,2143.5332900600442
FDG46,OUT018,1600.9434294503665
DRC01,OUT010,93.25543414040568
FDB15,OUT027,6133.539770152309
NCA17,OUT027,3776.0943186269023
FDF10,OUT046,2516.102328611676
FDR26,OUT027,4731.325474239633
FDI02,OUT049,1847.839810430928
NCM54,OUT010,462.44619039368155
FDF14,OUT013,2460.2918860455225
FDJ33,OUT010,337.49790202501146
FDM20,OUT035,4091.7339558081876
FDC03,OUT027,5326.388875393038
NCX05,OUT046,1872.7718096161525
NCM41,OUT027,2617.0166594840525
NCU29,OUT010,292.91543121186083
FDQ59,OUT017,1410.173577507972
FDH46,OUT010,353.3495049654161
FDH09,OUT013,793.3957945855144
NCD06,OUT045,735.7506512296193
FDC15,OUT035,2436.2647196856337
DRD37,OUT027,1224.4684340622655
FDT28,OUT027,3811.1357862562877
FDR28,OUT027,4154.944415865751
FDT38,OUT017,1378.9715646498607
FDV34,OUT027,2036.0230977997169
FDY52,OUT035,1082.0331395433136
FDB34,OUT013,1369.9259531630048
DRL23,OUT018,1398.0934573960494
DRB24,OUT046,2455.9868519104107
FDJ50,OUT046,892.7049909612911
FDQ49,OUT035,2531.832824405663
FDP20,OUT035,2078.4065479932924
FDV19,OUT027,4127.066580261098
NCR54,OUT045,3102.207964894722
FDO09,OUT010,625.164010264368
FDS57,OUT018,1964.0665739986366
FDN10,OUT049,1882.8698036331002
FDV23,OUT049,2080.6267535251745
FDY28,OUT049,3614.57650647994
DRG51,OUT013,2642.1958773345596
FDD45,OUT019,235.42735524251282
NCL18,OUT027,5247.619023450428
NCM29,OUT013,2099.2351303362816
FDF17,OUT027,4840.820504816176
FDE22,OUT017,2708.443194303898
FDQ22,OUT017,724.4202168083264
FDS01,OUT013,2943.9250234746078
FDW35,OUT027,1095.1776944996295
FDJ33,OUT046,2047.85127460824
NCF54,OUT035,2910.2052712420386
FDE09,OUT013,1627.44676747297
NCE06,OUT045,2506.2594734924614
DRH49,OUT049,1306.5655003315062
FDY43,OUT045,2696.344146767414
NCT05,OUT017,4164.108847364617
FDZ34,OUT045,3093.4790133599204
FDL38,OUT017,1452.554185566696
FDZ31,OUT017,3208.7021450157376
FDR14,OUT035,888.2894405985135
NCN54,OUT049,1299.7847926957481
NCC42,OUT027,3339.361218866985
FDK08,OUT017,1663.3009314313686
FDP59,OUT013,1469.9712807201377
FDV22,OUT035,2769.285351393679
FDD33,OUT035,3782.219022406621
DRE60,OUT027,6134.168670488189
FDK52,OUT046,3735.054825136807
FDA02,OUT017,2554.092074506796
FDM56,OUT049,1681.0271943643133
FDE57,OUT035,2240.297704407137
FDM32,OUT045,1314.9387350447114
NCQ30,OUT027,3244.026355237588
FDQ27,OUT027,2684.360614834319
FDT60,OUT027,3301.481061175046
FDU43,OUT049,3910.116300459047
NCO55,OUT035,1693.8268306718464
FDG02,OUT045,2929.6883305625865
FDJ28,OUT013,3160.178580288712
FDP40,OUT045,1810.958498565698
FDJ38,OUT045,3112.832887955735
NCC54,OUT017,3939.3352107566357
NCZ41,OUT046,2029.2580660437072
FDK38,OUT019,312.5107969503922
FDU52,OUT013,2435.5542902993525
FDC40,OUT046,1213.4546536721332
NCR30,OUT017,1164.1548604162695
NCN18,OUT017,1833.82909155289
FDB50,OUT035,1330.0975200690634
FDG04,OUT013,3134.736001638475
FDR26,OUT035,2847.1020229533847
NCT17,OUT018,2880.039107929251
FDX35,OUT027,5640.4415370770375
FDS12,OUT046,2081.3198472692548
NCZ29,OUT027,3362.89404827408
FDB38,OUT010,353.1569315144209
FDP12,OUT013,619.3549957360233
FDP22,OUT046,840.8745928462062
FDS26,OUT018,4030.906575895636
FDR52,OUT046,3149.499578304363
DRJ13,OUT046,2673.369085724691
FDU48,OUT027,3297.3654655302857
FDE29,OUT035,998.261742305705
NCT29,OUT049,2075.7846779632096
DRK37,OUT018,3144.0616541993436
FDK55,OUT046,1329.0675493477893
FDR07,OUT046,1350.0977008601442
FDO21,OUT027,5454.498458287684
FDK46,OUT049,4340.460319059003
FDB12,OUT045,1609.9046999230281
FDT31,OUT027,5044.521675178594
FDJ33,OUT045,2012.9245078362278
FDC26,OUT027,2838.713086086866
NCQ02,OUT045,2924.058152735807
FDP08,OUT010,459.64173381611846
FDB11,OUT027,5813.049499251497
FDV55,OUT013,2448.0377142408474
FDW20,OUT049,1956.0327455359395
NCJ18,OUT019,371.58435010140494
FDC41,OUT018,1023.3499703642246
FDE14,OUT027,2716.2082104785795
FDG35,OUT013,2543.1291972248923
FDF45,OUT035,1067.008086423501
FDS19,OUT027,2250.6217014131603
FDS58,OUT019,385.48777687803556
FDA26,OUT017,3757.939202991588
FDM32,OUT049,1347.2187218192355
FDL45,OUT046,2101.5689593910597
FDZ55,OUT049,2625.1284377816946
FDY37,OUT049,2209.4333787300757
FDO46,OUT046,2978.073933778752
FDQ60,OUT046,1938.8285162018244
FDA19,OUT018,1822.8152904986036
FDL15,OUT046,2446.0525259012406
FDM10,OUT018,2916.3359176149015
NCL05,OUT017,706.7772387121059
DRK49,OUT010,78.22341986685065
NCE18,OUT027,6106.730565255479
FDG40,OUT049,672.178182188543
DRI59,OUT045,3697.8884304333865
FDK28,OUT035,4149.15448080769
NCD06,OUT019,94.95002522815876
FDO11,OUT019,812.9963966000043
FDK27,OUT046,1868.3863630383307
FDT43,OUT027,1413.1774222434508
FDD38,OUT018,1429.3911070747747
FDA16,OUT049,3634.631233706635
FDL14,OUT027,3802.60601756855
NCM17,OUT049,695.9598972544496
FDD20,OUT045,2013.5151702248354
FDA40,OUT045,1336.8263818859364
FDL43,OUT045,1257.3159250346705
FDV15,OUT045,1623.1413401299271
FDE52,OUT046,1404.4388674453119
NCL17,OUT010,244.0357373758749
NCJ31,OUT045,3658.10691732708
FDR60,OUT045,1253.913017349341
NCA18,OUT035,1942.3380929854618
FDS21,OUT027,1859.146524012816
FDW09,OUT035,1443.5760357753259
FDL26,OUT035,2522.6053917618565
FDS47,OUT018,1239.2557806326988
FDC39,OUT046,3492.484484535173
FDT51,OUT035,1866.9641794952167
FDK40,OUT035,4232.947411115056
NCG19,OUT045,3700.9434030705615
FDZ07,OUT046,980.0395911995756
FDF08,OUT027,2519.615232888134
FDO04,OUT013,889.8555148771627
FDK41,OUT018,1241.643817451473
FDP15,OUT049,4167.566996627022
NCD43,OUT018,1415.054526229781
NCP18,OUT013,2476.626488422917
FDZ51,OUT046,1471.8928447103915
DRH13,OUT035,1685.4661458837104
FDF38,OUT045,579.2644936179829
NCI43,OUT045,736.4729714097462
FDM38,OUT027,1552.5522127297922
FDS03,OUT013,1022.0319719195571
DRJ47,OUT017,2883.035208685165
FDT50,OUT010,306.5594885405289
FDV02,OUT046,2848.374546533201
NCG18,OUT017,1747.323077361992
FDW52,OUT046,2673.8146196578027
FDS40,OUT035,734.9127917654073
FDN31,OUT017,3221.9219957366945
FDA37,OUT045,2014.8273182779785
FDA15,OUT046,4303.6731801849555
FDL39,OUT046,2955.2513065987337
FDJ53,OUT045,2018.9161329001395
FDX22,OUT013,3534.9503991021656
NCZ42,OUT045,3751.7467562697075
FDD56,OUT027,4734.768490448588
FDD40,OUT017,3250.353321269637
FDS50,OUT013,3530.8005428805936
NCN14,OUT013,3080.9593895340836
FDT15,OUT013,3113.69275334572
NCS18,OUT027,2711.3990471033358
NCO26,OUT010,386.43656795187684
FDF58,OUT018,819.3517235230539
NCB19,OUT013,1343.1668071220938
FDH26,OUT017,2202.534991305888
DRB24,OUT027,3806.3479711136797
FDA49,OUT018,1167.1549742454938
FDB32,OUT045,1480.9368283062445
FDI36,OUT017,3252.1369064388623
NCA17,OUT010,335.209197338642
FDH22,OUT013,2002.419020822277
NCM26,OUT018,2167.0361858436177
FDT15,OUT027,5167.048600639137
FDB16,OUT018,1174.8668985727547
NCP54,OUT027,3310.8532421803643
FDJ36,OUT013,1637.684529994459
FDO28,OUT045,1841.3087061967046
FDU09,OUT013,885.8620082393336
FDF29,OUT017,2171.834274564822
FDY08,OUT013,2152.6791995873077
DRJ59,OUT018,354.0700704071786
FDT23,OUT027,2247.9225580878388
FDU15,OUT018,431.8926827882148
FDT47,OUT013,1762.8126742489058
FDI53,OUT019,398.074031755311
FDR59,OUT018,3659.4480211203486
FDD53,OUT035,723.516706389379
FDY51,OUT017,3613.957226458145
FDT04,OUT049,687.6051667765059
FDU51,OUT049,2825.715334072629
FDG14,OUT035,2556.536265837468
NCU06,OUT045,3685.550868017149
DRG25,OUT046,3149.6860790543506
DRH49,OUT035,1436.5057000113968
FDN15,OUT035,2235.6615300428866
FDL43,OUT018,1017.5749342732324
NCT18,OUT049,3254.2790880917905
NCB31,OUT013,4493.601927401748
FDK57,OUT035,1927.4228796896361
FDY04,OUT019,381.36102401097514
NCP54,OUT046,2054.23892564601
FDF41,OUT013,3921.6247434610545
FDM01,OUT045,1623.5469775327392
FDW03,OUT045,1657.8518824106472
FDF28,OUT045,2032.770995318151
FDY37,OUT017,2271.938886591923
FDQ03,OUT017,3929.715501241432
FDP51,OUT027,3185.0461953636272
FDJ40,OUT017,1887.599665000003
FDC32,OUT049,1469.1131033406589
DRI49,OUT027,2212.8665159020757
NCW54,OUT017,917.6053170245931
FDF09,OUT017,720.979617047284
FDP45,OUT018,3515.9015965986923
DRJ23,OUT018,2830.644896844545
FDS59,OUT017,1887.599665000003
FDY08,OUT046,2131.7612249796052
FDX16,OUT049,2492.33587396461
FDY16,OUT018,2886.4606827795355
FDK32,OUT035,2565.2652173722695
FDQ22,OUT013,679.3226379077855
NCC31,OUT018,2162.6409544574535
FDG58,OUT049,2510.11087295168
DRF48,OUT013,3042.962939099004
DRH36,OUT049,1195.9302657995183
NCR30,OUT035,1180.414220798178
FDB03,OUT019,571.1176424661084
FDZ28,OUT027,3329.9934218015073
FDR35,OUT017,3280.979399587542
DRD15,OUT027,6154.740626195579
FDJ33,OUT019,339.48487952367117
FDA56,OUT010,379.17931246190943
FDP56,OUT046,767.5834107472888
NCT30,OUT046,773.8491517087431
FDK15,OUT017,1683.066482467741
FDH44,OUT018,2162.382713998817
FDV01,OUT013,2435.9280133569328
DRG03,OUT017,2535.4162781012606
FDG50,OUT027,2501.237838856426
FDR16,OUT010,561.7928395351978
FDZ60,OUT046,1616.5137452981987
DRG03,OUT045,2425.8479002810063
FDS56,OUT018,3419.8494463229094
FDU33,OUT045,752.9930854915347
DRD27,OUT035,1699.9924147205156
FDW22,OUT046,3745.6822681580893
DRA24,OUT045,2572.6628761809875
FDF38,OUT049,634.2148697409382
FDX48,OUT013,2452.3654050768478
FDS58,OUT018,2293.024657225851
FDC32,OUT046,1437.1778608468255
NCQ29,OUT045,3912.282900845744
DRK39,OUT018,1174.8668985727547
NCS38,OUT017,1891.1495467266855
DRO47,OUT013,1797.1191638924392
DRG27,OUT027,1081.2671136678307
FDC57,OUT027,5259.473828529367
FDS55,OUT046,2466.7597651237893
NCJ06,OUT018,1689.1126451436257
FDO01,OUT019,162.43047867560455
NCM55,OUT045,3097.7135128697487
FDC52,OUT049,2485.6904016241306
FDQ15,OUT045,1243.4136213368151
NCT30,OUT027,1410.0142853795933
NCR42,OUT027,1061.3745969478791
FDD28,OUT035,977.3579628225317
FDQ34,OUT049,1660.9247196975887
FDZ12,OUT027,3376.503161388497
DRE13,OUT019,258.9537060859305
NCN07,OUT019,321.18640449904046
FDM28,OUT035,3052.2721055801417
FDI10,OUT017,2878.585731226765
FDQ25,OUT013,2726.4687022347916
FDA38,OUT010,439.77285783816603
DRI13,OUT049,3667.9202749872647
FDY20,OUT027,2517.7124224463837
NCZ53,OUT035,3280.969011172347
NCM31,OUT013,2402.413783210894
DRB01,OUT017,3202.494840980686
DRF37,OUT046,4011.8275304970884
NCF42,OUT049,2938.2037425095073
FDF16,OUT018,2196.2565300157776
FDB41,OUT013,760.556267383058
FDR34,OUT013,3961.7422291764515
FDR15,OUT018,2182.9104848939583
NCV42,OUT019,343.404234912255
FDW51,OUT035,3658.7235944379995
FDU36,OUT017,1558.6342244967766
FDX60,OUT049,1354.1843711969395
FDY03,OUT035,1923.981540201051
FDW55,OUT045,3820.497923579594
FDT01,OUT010,589.3677377869353
FDG58,OUT013,2469.0746733018996
FDK21,OUT017,4164.119537934687
NCS41,OUT019,546.08724817415
FDS10,OUT045,3036.953456672885
NCT53,OUT046,2587.195384884751
FDJ28,OUT018,2856.4010517714787
FDX44,OUT045,1252.8351077708471
FDT20,OUT018,475.8134727836628
FDO44,OUT017,1674.0903274362809
NCX17,OUT049,4151.163635768508
FDY01,OUT017,1837.1756774085252
FDJ12,OUT027,5607.799999455435
DRK35,OUT018,427.5297503232913
FDD47,OUT019,405.03229006832413
NCM53,OUT035,1698.2861230559665
FDO45,OUT013,1378.2122593919062
NCM42,OUT010,341.4172574135953
FDE04,OUT046,2888.5962122502083
NCI30,OUT027,5851.25254785845
FDZ19,OUT013,2811.7684408749888
FDW57,OUT013,2951.3100198301577
FDA25,OUT013,1650.3186135296519
FDT22,OUT046,931.8663413924212
FDP51,OUT013,1870.360887023413
FDD48,OUT027,3043.501394126599
FDY39,OUT035,3458.854697056324
FDO48,OUT010,619.4580788080002
FDD23,OUT027,5206.848267701641
DRN35,OUT027,1053.7082698597364
FDT01,OUT035,3568.531123162675
FDC20,OUT010,87.49518350242023
DRJ35,OUT035,1027.5270640091303
FDB32,OUT046,1459.6690808526785
FDL24,OUT046,2881.1990281854482
NCV42,OUT035,1890.4590874573448
FDZ46,OUT046,1636.2344923467424
FDC15,OUT013,2501.546198172661
FDD08,OUT019,42.77576181716661
FDY50,OUT049,1358.6963843838112
FDD36,OUT013,1886.1063704029555
FDG57,OUT027,1409.6022298872947
FDL21,OUT018,484.0116163421359
FDN16,OUT027,2711.121992962144
FDJ09,OUT027,1252.00767675727
FDS01,OUT010,388.52575368951454
FDV33,OUT017,4104.4686161340105
DRE12,OUT017,1826.1763897915162
FDR07,OUT013,1337.7347836302156
FDP48,OUT010,531.7405865491974
NCB55,OUT035,934.8214516883271
FDQ08,OUT013,963.6961830634184
FDR34,OUT035,4141.304809954252
FDO33,OUT046,1845.0909681985015
FDP13,OUT045,641.4627346262318
FDX12,OUT049,3960.7763673660647
NCT06,OUT049,2833.526910964321
FDR16,OUT019,691.7856367574612
FDE36,OUT046,2894.2506157579037
FDZ36,OUT049,3174.7387097174337
FDV13,OUT045,1337.4181473773986
NCZ17,OUT035,668.6343275470101
FDU56,OUT045,3097.7135128697487
FDM09,OUT035,2877.7394334078795
FDV02,OUT017,2918.528695069715
FDS34,OUT018,1599.7539446441965
FDA11,OUT049,1540.5339125898086
FDP09,OUT017,3629.342241039237
FDB29,OUT027,3037.725327807604
FDT19,OUT017,2915.78367158142
DRH15,OUT017,682.5497235663382
FDY38,OUT046,3794.4185612278566
FDF14,OUT027,3808.6678169091847
FDN48,OUT010,248.6662474196469
FDQ12,OUT013,3975.141301242825
NCJ43,OUT045,2779.0422708853357
FDE17,OUT019,340.91134840602166
FDB05,OUT035,4192.989364105197
FDH10,OUT045,2759.415745657147
NCR06,OUT017,757.1417069362323
FDU32,OUT018,1741.0812829620013
FDD56,OUT049,2933.7323863355487
FDO36,OUT018,2635.540190346787
FDH16,OUT010,263.8792235195765
FDX10,OUT018,493.4452995055585
FDZ37,OUT017,1445.3605902164015
FDU31,OUT010,626.6398694816015
DRC49,OUT049,2181.1620828747846
FDL15,OUT045,2425.4738646987635
FDN32,OUT019,546.08724817415
DRH59,OUT027,2019.6671471896864
NCU29,OUT049,2508.067188622942
FDR37,OUT019,556.1996842095932
FDS14,OUT018,2179.563580788787
FDU02,OUT027,6136.660800954521
FDJ08,OUT035,3197.5200351728645
NCZ06,OUT045,3651.5450973603874
FDO31,OUT049,1367.6424403019457
FDH31,OUT018,1429.3911070747747
FDS58,OUT017,2717.417103935635
NCA53,OUT027,1382.1929610688023
FDF50,OUT046,3147.5112501648937
NCW42,OUT049,3787.718643589464
NCQ17,OUT045,2442.7956501910962
FDK51,OUT018,4151.5530145921
NCW41,OUT010,380.7260740859176
NCR29,OUT017,948.4059949125251
FDB08,OUT019,285.02156968254747
FDA40,OUT027,2374.043669432279
FDL14,OUT018,2291.21599503242
FDB47,OUT046,3507.097387104944
FDO03,OUT035,4067.97764500259
DRK13,OUT019,466.9355145430066
FDX13,OUT010,755.3231949524452
FDF52,OUT046,3123.9113281069594
FDT11,OUT013,3080.9167351236433
FDB08,OUT013,2520.223487048998
FDQ28,OUT018,2186.553218912324
FDD29,OUT045,4215.64248256399
NCQ29,OUT027,6066.908344918228
NCO02,OUT013,1012.6002354567843
FDR56,OUT010,527.8354545488057
NCM54,OUT049,2170.2768216565387
FDP51,OUT035,1923.981540201051
FDT38,OUT013,1306.315141941226
FDZ20,OUT018,3646.1115705435427
FDJ53,OUT013,1987.9174315724317
FDX13,OUT049,4276.781025437962
FDP58,OUT035,3600.253469115522
NCK31,OUT019,45.58020781328578
FDA35,OUT018,1766.150844475024
FDV37,OUT018,2879.530796128656
NCO07,OUT027,5276.223551772557
FDA20,OUT045,3088.984561334947
FDZ59,OUT035,2741.162787925495
NCY17,OUT017,684.0344755289004
FDQ28,OUT035,2565.2652173722695
FDV35,OUT017,2459.860168661817
FDQ36,OUT013,624.8219033848914
FDD34,OUT018,2311.8177206666533
FDK51,OUT045,4920.864941582158
FDV31,OUT035,2891.5944985125066
FDR04,OUT035,1624.1064651407116
FDR14,OUT049,878.9669471446371
DRC36,OUT010,501.9998066589926
FDE39,OUT019,327.7981110763212
FDP57,OUT049,1703.4126778806724
FDE57,OUT046,2163.7448385465214
NCN18,OUT046,1808.830715987089
NCQ05,OUT018,2169.7440448840016
FDW47,OUT035,2063.3626076065416
FDV46,OUT035,2233.544319341789
NCP29,OUT045,1002.9452652311297
FDE09,OUT018,1580.6964641628133
NCU06,OUT027,6254.695436167859
FDT19,OUT010,447.25991790667337
DRF15,OUT017,2507.287157794853
DRI51,OUT013,2731.0398555296288
NCX54,OUT013,1626.982773934434
DRE01,OUT013,3886.380885398196
NCB07,OUT045,3031.0584185212233
FDU50,OUT035,1886.4429430941382
FDG40,OUT035,706.3473527579197
FDW10,OUT018,2327.4513862557537
FDX51,OUT013,3156.2587921291542
NCP17,OUT045,997.7201409280364
FDP21,OUT035,3285.778174547591
FDL04,OUT045,1581.586978526186
FDV23,OUT013,2012.4013527440386
FDF24,OUT046,1345.0801461525778
FDH56,OUT027,3028.9963762728025
FDB51,OUT049,994.8342870034902
FDI58,OUT027,2608.376597844096
FDR20,OUT013,773.7821164097132
FDC51,OUT018,1736.472686198422
FDB16,OUT027,2361.400126703104
FDE40,OUT049,993.8263794820484
NCM17,OUT035,725.6346157988532
FDU56,OUT035,3248.423187727521
FDS32,OUT019,355.42720533476705
FDX02,OUT049,3852.793467013595
FDT39,OUT027,3597.086281173584
FDE35,OUT017,958.5184309479683
NCI42,OUT019,523.8386480085456
DRL23,OUT046,1626.325758722824
FDA10,OUT046,2000.111313089181
FDA11,OUT013,1447.7071342687414
NCM06,OUT046,2455.888802407911
NCT05,OUT035,4170.507564688718
NCQ02,OUT010,522.8488451160553
NCY06,OUT049,2155.5661203456393
FDY56,OUT035,3895.7047322241856
FDL02,OUT035,1664.9637976682852
NCI06,OUT035,3032.1696309134168
FDQ14,OUT045,2431.46705431574
FDQ12,OUT017,4047.793609271785
FDP36,OUT046,798.2552407391905
FDK21,OUT027,6103.099013744981
FDO40,OUT045,2450.5854960271763
NCK54,OUT019,396.7865529493009
FDY09,OUT018,2590.4854547719333
NCW30,OUT049,4190.505504173227
NCC55,OUT027,1063.0263491640633
FDE58,OUT018,1597.3284212960016
FDR39,OUT013,3085.453841559057
FDU28,OUT049,3147.9863153053257
FDH08,OUT017,4067.6300967444713
FDG35,OUT045,2277.9689272343876
FDG22,OUT049,704.0824638847944
FDC34,OUT035,2604.8050313297294
FDP15,OUT018,3498.060364249421
FDK34,OUT010,676.4997335999512
FDU45,OUT035,1993.1456336134743
FDQ04,OUT027,1402.760265983946
FDX22,OUT018,3045.5713717958397
FDB45,OUT017,1564.9226251103505
NCH43,OUT027,5597.09579792853
DRE60,OUT046,3712.3072564839663
FDD17,OUT027,6128.965115134236
NCM54,OUT017,2222.5623256987847
NCH55,OUT013,2065.8032494734557
NCT06,OUT017,2720.6492886923565
FDA48,OUT027,5769.8142920968985
FDY58,OUT027,6429.516204581281
FDO25,OUT045,3500.9391463849956
FDN50,OUT045,1513.8548323221444
FDH35,OUT035,2687.548529659424
FDK09,OUT045,3798.157540279626
FDO16,OUT013,1336.095328722308
FDW11,OUT045,1002.1672657027941
FDU47,OUT027,3353.968106927401
NCQ42,OUT010,339.87283065614486
FDK55,OUT027,2490.073758671857
FDN08,OUT049,1898.5396271494553
FDT57,OUT045,3930.5497245567312
FDJ12,OUT018,3060.233272922152
DRL59,OUT017,909.0796036025513
NCN53,OUT046,683.4326632666371
FDO51,OUT010,68.06828179540904
FDK56,OUT017,3202.494840980686
FDY12,OUT035,861.4528228141315
FDU15,OUT035,745.5189437898136
FDQ19,OUT046,3996.332383724299
DRF15,OUT045,2412.066885544134
DRE25,OUT019,277.5331604596392
FDK57,OUT018,1654.329444733149
FDD33,OUT010,559.2898788906293
FDR34,OUT027,6262.40108648724
FDU04,OUT045,1986.298581339517
